    
16 2000 1.50928453 0.00075464 2.60425855
16 2500 1.50905790 0.00060362 4.04820874
16 3000 1.50903813 0.00050301 5.87102344
16 3500 1.50894735 0.00043113 7.91661759
16 4000 1.50881590 0.00037720 10.31754932
16 4500 1.50882444 0.00033529 13.19266687
16 5000 1.50875573 0.00030175 16.20980632
16 500 1.51121250 0.00302243 0.18415384
2 1000 1.51020562 0.00151021 3.10056235
2 1500 1.50959500 0.00100640 6.97045421
2 2000 1.50928453 0.00075464 12.34971671
2 2500 1.50905790 0.00060362 19.30738229
2 3000 1.50903813 0.00050301 27.80971161
2 3500 1.50894735 0.00043113 37.86625822
2 4000 1.50881590 0.00037720 49.45172320
2 4500 1.50882444 0.00033529 62.52326156
2 5000 1.50875573 0.00030175 77.35112823
2 500 1.51121250 0.00302243 0.81498326
4 1000 1.51020562 0.00151021 1.56632488
4 1500 1.50959500 0.00100640 3.52461709
4 2000 1.50928453 0.00075464 6.24681866
4 2500 1.50905790 0.00060362 9.77325832
4 3000 1.50903813 0.00050301 13.93527570
4 3500 1.50894735 0.00043113 19.17325264
4 4000 1.50881590 0.00037720 24.96584995
4 4500 1.50882444 0.00033529 31.67304430
4 5000 1.50875573 0.00030175 38.89554351
4 500 1.51121250 0.00302243 0.40244463
8 1000 1.51020562 0.00151021 0.85630200
8 1500 1.50959500 0.00100640 1.89771065
8 2000 1.50928453 0.00075464 3.35302811
8 2500 1.50905790 0.00060362 5.18474146
8 3000 1.50903813 0.00050301 7.42858266
8 3500 1.50894735 0.00043113 10.17109216
8 4000 1.50881590 0.00037720 13.34962888
8 4500 1.50882444 0.00033529 16.63192088
8 5000 1.50875573 0.00030175 20.66069665
8 500 1.51121250 0.00302243 0.23862546
16 1000 1.51020562 0.00151021 0.65574276
16 1500 1.50959500 0.00100640 1.45447517
16 2000 1.50928453 0.00075464 2.60927944
16 2500 1.50905790 0.00060362 4.04592651
16 3000 1.50903813 0.00050301 5.85209742
16 3500 1.50894735 0.00043113 7.91958589
16 4000 1.50881590 0.00037720 10.32174207
16 4500 1.50882444 0.00033529 13.09093056
16 5000 1.50875573 0.00030175 16.14815319
16 500 1.51121250 0.00302243 0.18019178
2 1000 1.51020562 0.00151021 3.08796443
2 1500 1.50959500 0.00100640 6.95257016
2 2000 1.50928453 0.00075464 12.35572761
2 2500 1.50905790 0.00060362 19.29659873
2 3000 1.50903813 0.00050301 27.78880019
2 3500 1.50894735 0.00043113 37.85486909
2 4000 1.50881590 0.00037720 49.38785736
2 4500 1.50882444 0.00033529 62.56339741
2 5000 1.50875573 0.00030175 77.16973204
2 500 1.51121250 0.00302243 0.77550181
4 1000 1.51020562 0.00151021 1.57543432
4 1500 1.50959500 0.00100640 3.52616034
4 2000 1.50928453 0.00075464 6.20289399
4 2500 1.50905790 0.00060362 9.78081914
4 3000 1.50903813 0.00050301 13.95615479
4 3500 1.50894735 0.00043113 19.13595327
4 4000 1.50881590 0.00037720 25.03226670
4 4500 1.50882444 0.00033529 31.32174019
4 5000 1.50875573 0.00030175 39.22157030
4 500 1.51121250 0.00302243 0.40983434
8 1000 1.51020562 0.00151021 0.89157698
8 1500 1.50959500 0.00100640 1.93178735
8 2000 1.50928453 0.00075464 3.34107416
8 2500 1.50905790 0.00060362 5.16658970
8 3000 1.50903813 0.00050301 7.39669644
8 3500 1.50894735 0.00043113 10.05967897
8 4000 1.50881590 0.00037720 13.22936893
8 4500 1.50882444 0.00033529 16.73018753
8 5000 1.50875573 0.00030175 20.67553976
8 500 1.51121250 0.00302243 0.26823199
